company,date,close,signal
Hero Motocorp,2018-03-16 00:00:00,3546.05,HOLD
Hero Motocorp,2018-03-19 00:00:00,3512.4,SELL
Hero Motocorp,2018-03-20 00:00:00,3513.25,HOLD
Hero Motocorp,2018-03-21 00:00:00,3469.35,HOLD
Hero Motocorp,2018-03-22 00:00:00,3454.85,SELL
Hero Motocorp,2018-03-23 00:00:00,3414.65,SELL
Hero Motocorp,2018-03-26 00:00:00,3481.0,HOLD
Hero Motocorp,2018-03-27 00:00:00,3465.85,HOLD
Hero Motocorp,2018-03-28 00:00:00,3545.5,HOLD
Hero Motocorp,2018-04-02 00:00:00,3640.65,BUY
Hero Motocorp,2018-04-03 00:00:00,3640.3,HOLD
Hero Motocorp,2018-04-04 00:00:00,3669.95,HOLD
Hero Motocorp,2018-04-05 00:00:00,3784.15,BUY
Hero Motocorp,2018-04-06 00:00:00,3782.4,HOLD
Hero Motocorp,2018-04-09 00:00:00,3788.3,HOLD
Hero Motocorp,2018-04-10 00:00:00,3720.8,HOLD
Hero Motocorp,2018-04-11 00:00:00,3728.8,HOLD
Hero Motocorp,2018-04-12 00:00:00,3745.7,BUY
Hero Motocorp,2018-04-13 00:00:00,3729.5,HOLD
Hero Motocorp,2018-04-16 00:00:00,3798.05,HOLD
Hero Motocorp,2018-04-17 00:00:00,3770.0,HOLD
Hero Motocorp,2018-04-18 00:00:00,3741.95,SELL
Hero Motocorp,2018-04-19 00:00:00,3729.25,SELL
Hero Motocorp,2018-04-20 00:00:00,3744.8,HOLD
Hero Motocorp,2018-04-23 00:00:00,3717.75,HOLD
Hero Motocorp,2018-04-24 00:00:00,3719.6,HOLD
Hero Motocorp,2018-04-25 00:00:00,3717.9,HOLD
Hero Motocorp,2018-04-26 00:00:00,3756.9,HOLD
Hero Motocorp,2018-04-27 00:00:00,3715.0,HOLD
Hero Motocorp,2018-04-30 00:00:00,3733.7,HOLD
Hero Motocorp,2018-05-02 00:00:00,3662.3,HOLD
Hero Motocorp,2018-05-03 00:00:00,3657.1,SELL
Hero Motocorp,2018-05-04 00:00:00,3659.8,HOLD
Hero Motocorp,2018-05-07 00:00:00,3655.05,HOLD
Hero Motocorp,2018-05-08 00:00:00,3656.65,HOLD
Hero Motocorp,2018-05-09 00:00:00,3657.35,BUY
Hero Motocorp,2018-05-10 00:00:00,3643.25,HOLD
Hero Motocorp,2018-05-11 00:00:00,3616.15,SELL
Hero Motocorp,2018-05-14 00:00:00,3649.35,HOLD
Hero Motocorp,2018-05-15 00:00:00,3653.25,BUY
Hero Motocorp,2018-05-16 00:00:00,3576.4,HOLD
Hero Motocorp,2018-05-17 00:00:00,3554.45,SELL
Hero Motocorp,2018-05-18 00:00:00,3561.75,HOLD
Hero Motocorp,2018-05-21 00:00:00,3495.0,HOLD
Hero Motocorp,2018-05-22 00:00:00,3509.3,HOLD
Hero Motocorp,2018-05-23 00:00:00,3482.15,HOLD
Hero Motocorp,2018-05-24 00:00:00,3486.25,HOLD
Hero Motocorp,2018-05-25 00:00:00,3550.7,BUY
Hero Motocorp,2018-05-28 00:00:00,3596.85,BUY
Hero Motocorp,2018-05-29 00:00:00,3612.35,BUY
Hero Motocorp,2018-05-30 00:00:00,3606.85,HOLD
Hero Motocorp,2018-05-31 00:00:00,3547.25,SELL
Hero Motocorp,2018-06-01 00:00:00,3623.75,HOLD
Hero Motocorp,2018-06-04 00:00:00,3612.0,HOLD
Hero Motocorp,2018-06-05 00:00:00,3608.65,SELL
Hero Motocorp,2018-06-06 00:00:00,3638.9,HOLD
Hero Motocorp,2018-06-07 00:00:00,3657.05,BUY
Hero Motocorp,2018-06-08 00:00:00,3634.4,HOLD
Hero Motocorp,2018-06-11 00:00:00,3612.55,SELL
Hero Motocorp,2018-06-12 00:00:00,3688.75,HOLD
Hero Motocorp,2018-06-13 00:00:00,3698.9,BUY
Hero Motocorp,2018-06-14 00:00:00,3684.1,HOLD
Hero Motocorp,2018-06-15 00:00:00,3689.15,HOLD
Hero Motocorp,2018-06-18 00:00:00,3668.7,HOLD
Hero Motocorp,2018-06-19 00:00:00,3655.65,SELL
Hero Motocorp,2018-06-20 00:00:00,3658.05,HOLD
Hero Motocorp,2018-06-21 00:00:00,3631.55,HOLD
Hero Motocorp,2018-06-22 00:00:00,3640.1,HOLD
Hero Motocorp,2018-06-25 00:00:00,3585.15,HOLD
Hero Motocorp,2018-06-26 00:00:00,3567.6,SELL
Hero Motocorp,2018-06-27 00:00:00,3538.05,SELL
Hero Motocorp,2018-06-28 00:00:00,3513.85,SELL
Hero Motocorp,2018-06-29 00:00:00,3472.05,SELL
Hero Motocorp,2018-07-02 00:00:00,3413.6,SELL
Hero Motocorp,2018-07-03 00:00:00,3453.5,HOLD
Hero Motocorp,2018-07-04 00:00:00,3468.45,BUY
Hero Motocorp,2018-07-05 00:00:00,3502.7,BUY
Hero Motocorp,2018-07-06 00:00:00,3636.7,BUY
Hero Motocorp,2018-07-09 00:00:00,3622.2,HOLD
Hero Motocorp,2018-07-10 00:00:00,3592.15,SELL
Hero Motocorp,2018-07-11 00:00:00,3540.7,SELL
Hero Motocorp,2018-07-12 00:00:00,3498.05,SELL
Hero Motocorp,2018-07-13 00:00:00,3460.6,SELL
Hero Motocorp,2018-07-16 00:00:00,3423.85,SELL
Hero Motocorp,2018-07-17 00:00:00,3479.55,HOLD
Hero Motocorp,2018-07-18 00:00:00,3501.5,BUY
Hero Motocorp,2018-07-19 00:00:00,3458.9,HOLD
Hero Motocorp,2018-07-20 00:00:00,3373.15,SELL
Hero Motocorp,2018-07-23 00:00:00,3163.9,SELL
Hero Motocorp,2018-07-24 00:00:00,3101.45,SELL
Hero Motocorp,2018-07-25 00:00:00,3111.95,HOLD
Hero Motocorp,2018-07-26 00:00:00,3137.7,BUY
Hero Motocorp,2018-07-27 00:00:00,3193.8,BUY
Hero Motocorp,2018-07-30 00:00:00,3205.0,BUY
Hero Motocorp,2018-07-31 00:00:00,3293.8,BUY
Infosys,2015-01-01 00:00:00,1975.8,HOLD
Infosys,2015-01-02 00:00:00,2013.45,HOLD
Infosys,2015-01-05 00:00:00,1996.6,HOLD
Infosys,2015-01-06 00:00:00,1956.85,SELL
Infosys,2015-01-07 00:00:00,1964.8,HOLD
Infosys,2015-01-08 00:00:00,1974.55,BUY
Infosys,2015-01-09 00:00:00,2073.6,BUY
Infosys,2015-01-12 00:00:00,2114.75,BUY
Infosys,2015-01-13 00:00:00,2087.25,HOLD
Infosys,2015-01-14 00:00:00,2128.8,HOLD
Infosys,2015-01-15 00:00:00,2133.95,BUY
Infosys,2015-01-16 00:00:00,2114.15,HOLD
Infosys,2015-01-19 00:00:00,2102.4,SELL
Infosys,2015-01-20 00:00:00,2122.35,HOLD
Infosys,2015-01-21 00:00:00,2165.1,BUY
Infosys,2015-01-22 00:00:00,2195.7,BUY
Infosys,2015-01-23 00:00:00,2214.05,BUY
Infosys,2015-01-27 00:00:00,2136.0,HOLD
Infosys,2015-01-28 00:00:00,2145.1,HOLD
Infosys,2015-01-29 00:00:00,2142.9,HOLD
Infosys,2015-01-30 00:00:00,2142.75,SELL
Infosys,2015-02-02 00:00:00,2134.35,SELL
Infosys,2015-02-03 00:00:00,2120.35,SELL
Infosys,2015-02-04 00:00:00,2142.05,HOLD
Infosys,2015-02-05 00:00:00,2193.6,BUY
Infosys,2015-02-06 00:00:00,2229.35,BUY
Infosys,2015-02-09 00:00:00,2250.2,BUY
Infosys,2015-02-10 00:00:00,2280.3,BUY
Infosys,2015-02-11 00:00:00,2287.2,BUY
Infosys,2015-02-12 00:00:00,2315.45,BUY
Infosys,2015-02-13 00:00:00,2296.4,HOLD
Infosys,2015-02-16 00:00:00,2278.5,SELL
Infosys,2015-02-18 00:00:00,2295.75,HOLD
Infosys,2015-02-19 00:00:00,2326.6,BUY
Infosys,2015-02-20 00:00:00,2284.3,HOLD
Infosys,2015-02-23 00:00:00,2270.7,SELL
Infosys,2015-02-24 00:00:00,2278.15,HOLD
Infosys,2015-02-25 00:00:00,2318.05,BUY
Infosys,2015-02-26 00:00:00,2259.5,HOLD
Infosys,2015-02-27 00:00:00,2266.35,HOLD
Infosys,2015-02-28 00:00:00,2294.85,BUY
Infosys,2015-03-02 00:00:00,2291.45,HOLD
Infosys,2015-03-03 00:00:00,2297.35,HOLD
Infosys,2015-03-04 00:00:00,2272.6,HOLD
Infosys,2015-03-05 00:00:00,2251.7,SELL
Infosys,2015-03-09 00:00:00,2190.55,SELL
Infosys,2015-03-10 00:00:00,2200.1,HOLD
Infosys,2015-03-11 00:00:00,2183.6,HOLD
Infosys,2015-03-12 00:00:00,2217.8,HOLD
Infosys,2015-03-13 00:00:00,2216.45,HOLD
Infosys,2015-03-16 00:00:00,2267.0,HOLD
Infosys,2015-03-17 00:00:00,2241.95,HOLD
Infosys,2015-03-18 00:00:00,2230.2,SELL
Infosys,2015-03-19 00:00:00,2229.9,SELL
Infosys,2015-03-20 00:00:00,2258.95,HOLD
Infosys,2015-03-23 00:00:00,2232.4,HOLD
Infosys,2015-03-24 00:00:00,2212.1,SELL
Infosys,2015-03-25 00:00:00,2217.7,HOLD
Infosys,2015-03-26 00:00:00,2144.45,HOLD
Infosys,2015-03-27 00:00:00,2201.95,HOLD
Infosys,2015-03-30 00:00:00,2229.8,BUY
Infosys,2015-03-31 00:00:00,2216.6,HOLD
Infosys,2015-04-01 00:00:00,2172.25,SELL
Infosys,2015-04-06 00:00:00,2177.2,HOLD
Infosys,2015-04-07 00:00:00,2161.25,HOLD
Infosys,2015-04-08 00:00:00,2200.8,HOLD
Infosys,2015-04-09 00:00:00,2211.4,BUY
Infosys,2015-04-10 00:00:00,2233.3,BUY
Infosys,2015-04-13 00:00:00,2239.0,BUY
Infosys,2015-04-15 00:00:00,2213.2,HOLD
Infosys,2015-04-16 00:00:00,2191.1,SELL
Infosys,2015-04-17 00:00:00,2181.95,SELL
Infosys,2015-04-20 00:00:00,2133.25,SELL
Infosys,2015-04-21 00:00:00,2144.4,HOLD
Infosys,2015-04-22 00:00:00,2138.45,HOLD
Infosys,2015-04-23 00:00:00,2122.55,SELL
Infosys,2015-04-24 00:00:00,1996.25,SELL
Infosys,2015-04-27 00:00:00,1986.0,SELL
Infosys,2015-04-28 00:00:00,1961.35,SELL
Infosys,2015-04-29 00:00:00,1961.6,HOLD
Infosys,2015-04-30 00:00:00,1942.4,HOLD
Infosys,2015-05-04 00:00:00,1994.3,HOLD
Infosys,2015-05-05 00:00:00,1966.75,HOLD
Infosys,2015-05-06 00:00:00,1922.5,SELL
Infosys,2015-05-07 00:00:00,1942.8,HOLD
Infosys,2015-05-08 00:00:00,1958.0,BUY
Infosys,2015-05-11 00:00:00,1992.0,BUY
Infosys,2015-05-12 00:00:00,1949.6,HOLD
Infosys,2015-05-13 00:00:00,1955.95,HOLD
Infosys,2015-05-14 00:00:00,1934.55,HOLD
Infosys,2015-05-15 00:00:00,1959.75,HOLD
Infosys,2015-05-18 00:00:00,1991.75,BUY
Infosys,2015-05-19 00:00:00,2018.15,BUY
Infosys,2015-05-20 00:00:00,2044.7,BUY
Infosys,2015-05-21 00:00:00,2043.35,HOLD
Infosys,2015-05-22 00:00:00,2041.8,SELL
Infosys,2015-05-25 00:00:00,2018.0,SELL
Infosys,2015-05-26 00:00:00,2009.3,SELL
Infosys,2015-05-27 00:00:00,1969.05,SELL
Infosys,2015-05-28 00:00:00,2014.3,HOLD
Infosys,2015-05-29 00:00:00,2022.4,BUY
Infosys,2015-06-01 00:00:00,2045.7,BUY
Infosys,2015-06-02 00:00:00,2008.8,HOLD
Infosys,2015-06-03 00:00:00,2023.1,HOLD
Infosys,2015-06-04 00:00:00,2028.05,BUY
Infosys,2015-06-05 00:00:00,2012.1,HOLD
Infosys,2015-06-08 00:00:00,2000.25,SELL
Infosys,2015-06-09 00:00:00,1992.55,SELL
Infosys,2015-06-10 00:00:00,2026.2,HOLD
Infosys,2015-06-11 00:00:00,2001.85,HOLD
Infosys,2015-06-12 00:00:00,1976.65,SELL
Infosys,2015-06-15 00:00:00,991.1,SELL
Infosys,2015-06-16 00:00:00,999.45,HOLD
Infosys,2015-06-17 00:00:00,995.8,HOLD
Infosys,2015-06-18 00:00:00,1000.9,HOLD
Infosys,2015-06-19 00:00:00,996.75,HOLD
Infosys,2015-06-22 00:00:00,1024.4,HOLD
Infosys,2015-06-23 00:00:00,1001.15,HOLD
Infosys,2015-06-24 00:00:00,995.1,SELL
Infosys,2015-06-25 00:00:00,991.15,SELL
Infosys,2015-06-26 00:00:00,1006.1,HOLD
Infosys,2015-06-29 00:00:00,990.25,HOLD
Infosys,2015-06-30 00:00:00,985.35,SELL
Infosys,2015-07-01 00:00:00,997.7,HOLD
Infosys,2015-07-02 00:00:00,988.15,HOLD
Infosys,2015-07-03 00:00:00,989.95,HOLD
Infosys,2015-07-06 00:00:00,983.5,HOLD
Infosys,2015-07-07 00:00:00,982.05,SELL
Infosys,2015-07-08 00:00:00,957.2,SELL
Infosys,2015-07-09 00:00:00,937.7,SELL
Infosys,2015-07-10 00:00:00,937.0,SELL
Infosys,2015-07-13 00:00:00,950.05,HOLD
Infosys,2015-07-14 00:00:00,970.1,BUY
Infosys,2015-07-15 00:00:00,982.65,BUY
Infosys,2015-07-16 00:00:00,987.8,BUY
Infosys,2015-07-17 00:00:00,1002.0,BUY
Infosys,2015-07-20 00:00:00,1001.9,HOLD
Infosys,2015-07-21 00:00:00,1112.65,HOLD
Infosys,2015-07-22 00:00:00,1102.6,HOLD
Infosys,2015-07-23 00:00:00,1098.85,SELL
Infosys,2015-07-24 00:00:00,1089.35,SELL
Infosys,2015-07-27 00:00:00,1065.0,SELL
Infosys,2015-07-28 00:00:00,1063.5,SELL
Infosys,2015-07-29 00:00:00,1085.2,HOLD
Infosys,2015-07-30 00:00:00,1069.1,HOLD
Infosys,2015-07-31 00:00:00,1078.05,HOLD
Infosys,2015-08-03 00:00:00,1079.05,BUY
Infosys,2015-08-04 00:00:00,1059.8,HOLD
Infosys,2015-08-05 00:00:00,1086.55,HOLD
Infosys,2015-08-06 00:00:00,1089.45,BUY
Infosys,2015-08-07 00:00:00,1095.6,BUY
Infosys,2015-08-10 00:00:00,1081.95,HOLD
Infosys,2015-08-11 00:00:00,1104.35,HOLD
Infosys,2015-08-12 00:00:00,1141.75,BUY
Infosys,2015-08-13 00:00:00,1156.85,BUY
Infosys,2015-08-14 00:00:00,1149.0,HOLD
Infosys,2015-08-17 00:00:00,1141.85,SELL
Infosys,2015-08-18 00:00:00,1163.8,HOLD
Infosys,2015-08-19 00:00:00,1175.05,BUY
Infosys,2015-08-20 00:00:00,1138.2,HOLD
Infosys,2015-08-21 00:00:00,1150.6,HOLD
Infosys,2015-08-24 00:00:00,1092.65,HOLD
Infosys,2015-08-25 00:00:00,1086.5,SELL
Infosys,2015-08-26 00:00:00,1065.35,SELL
Infosys,2015-08-27 00:00:00,1084.1,HOLD
Infosys,2015-08-28 00:00:00,1110.7,BUY
Infosys,2015-08-31 00:00:00,1095.2,HOLD
Infosys,2015-09-01 00:00:00,1089.65,SELL
Infosys,2015-09-02 00:00:00,1100.3,HOLD
Infosys,2015-09-03 00:00:00,1100.65,BUY
Infosys,2015-09-04 00:00:00,1073.8,HOLD
Infosys,2015-09-07 00:00:00,1059.6,SELL
Infosys,2015-09-08 00:00:00,1059.3,SELL
Infosys,2015-09-09 00:00:00,1088.5,HOLD
Infosys,2015-09-10 00:00:00,1080.35,HOLD
Infosys,2015-09-11 00:00:00,1090.7,HOLD
Infosys,2015-09-14 00:00:00,1097.75,BUY
Infosys,2015-09-15 00:00:00,1098.4,BUY
Infosys,2015-09-16 00:00:00,1101.5,BUY
Infosys,2015-09-18 00:00:00,1104.75,BUY
Infosys,2015-09-21 00:00:00,1104.65,HOLD
Infosys,2015-09-22 00:00:00,1105.5,HOLD
Infosys,2015-09-23 00:00:00,1116.65,BUY
Infosys,2015-09-24 00:00:00,1141.4,BUY
Infosys,2015-09-28 00:00:00,1108.2,HOLD
Infosys,2015-09-29 00:00:00,1121.1,HOLD
Infosys,2015-09-30 00:00:00,1160.45,BUY
Infosys,2015-10-01 00:00:00,1173.25,BUY
Infosys,2015-10-05 00:00:00,1180.5,BUY
Infosys,2015-10-06 00:00:00,1154.85,HOLD
Infosys,2015-10-07 00:00:00,1133.15,SELL
Infosys,2015-10-08 00:00:00,1132.45,SELL
Infosys,2015-10-09 00:00:00,1167.85,HOLD
Infosys,2015-10-12 00:00:00,1122.5,HOLD
Infosys,2015-10-13 00:00:00,1098.65,SELL
Infosys,2015-10-14 00:00:00,1097.45,SELL
Infosys,2015-10-15 00:00:00,1097.0,SELL
Infosys,2015-10-16 00:00:00,1093.75,SELL
Infosys,2015-10-19 00:00:00,1112.2,HOLD
Infosys,2015-10-20 00:00:00,1125.35,BUY
Infosys,2015-10-21 00:00:00,1137.6,BUY
Infosys,2015-10-23 00:00:00,1148.55,BUY
Infosys,2015-10-26 00:00:00,1151.4,BUY
Infosys,2015-10-27 00:00:00,1148.45,HOLD
Infosys,2015-10-28 00:00:00,1151.35,HOLD
Infosys,2015-10-29 00:00:00,1142.7,HOLD
Infosys,2015-10-30 00:00:00,1136.05,SELL
Infosys,2015-11-02 00:00:00,1131.55,SELL
Infosys,2015-11-03 00:00:00,1143.0,HOLD
Infosys,2015-11-04 00:00:00,1137.05,HOLD
Infosys,2015-11-05 00:00:00,1122.45,SELL
Infosys,2015-11-06 00:00:00,1138.05,HOLD
Infosys,2015-11-09 00:00:00,1133.95,HOLD
Infosys,2015-11-10 00:00:00,1106.4,SELL
Infosys,2015-11-11 00:00:00,1109.15,HOLD
Infosys,2015-11-13 00:00:00,1100.45,HOLD
Infosys,2015-11-16 00:00:00,1080.2,SELL
Infosys,2015-11-17 00:00:00,1061.1,SELL
Infosys,2015-11-18 00:00:00,1019.85,SELL
Infosys,2015-11-19 00:00:00,1047.3,HOLD
Infosys,2015-11-20 00:00:00,1052.9,BUY
Infosys,2015-11-23 00:00:00,1053.5,BUY
Infosys,2015-11-24 00:00:00,1041.0,HOLD
Infosys,2015-11-26 00:00:00,1053.2,HOLD
Infosys,2015-11-27 00:00:00,1066.3,BUY
Infosys,2015-11-30 00:00:00,1088.45,BUY
Infosys,2015-12-01 00:00:00,1076.65,HOLD
Infosys,2015-12-02 00:00:00,1060.2,SELL
Infosys,2015-12-03 00:00:00,1056.0,SELL
Infosys,2015-12-04 00:00:00,1047.8,SELL
Infosys,2015-12-07 00:00:00,1045.85,SELL
Infosys,2015-12-08 00:00:00,1044.95,SELL
Infosys,2015-12-09 00:00:00,1029.35,SELL
Infosys,2015-12-10 00:00:00,1046.4,HOLD
Infosys,2015-12-11 00:00:00,1052.35,BUY
Infosys,2015-12-14 00:00:00,1069.5,BUY
Infosys,2015-12-15 00:00:00,1076.9,BUY
Infosys,2015-12-16 00:00:00,1095.4,BUY
Infosys,2015-12-17 00:00:00,1106.95,BUY
Infosys,2015-12-18 00:00:00,1085.95,HOLD
Infosys,2015-12-21 00:00:00,1102.0,HOLD
Infosys,2015-12-22 00:00:00,1083.6,HOLD
Infosys,2015-12-23 00:00:00,1098.0,HOLD
Infosys,2015-12-24 00:00:00,1095.85,HOLD
Infosys,2015-12-28 00:00:00,1101.65,HOLD
Infosys,2015-12-29 00:00:00,1103.75,BUY
Infosys,2015-12-30 00:00:00,1086.05,HOLD
Infosys,2015-12-31 00:00:00,1104.55,HOLD
Infosys,2016-01-01 00:00:00,1103.15,HOLD
Infosys,2016-01-04 00:00:00,1080.6,SELL
Infosys,2016-01-05 00:00:00,1074.8,SELL
Infosys,2016-01-06 00:00:00,1069.45,SELL
Infosys,2016-01-07 00:00:00,1051.25,SELL
Infosys,2016-01-08 00:00:00,1062.65,HOLD
Infosys,2016-01-11 00:00:00,1057.1,HOLD
Infosys,2016-01-12 00:00:00,1050.05,SELL
Infosys,2016-01-13 00:00:00,1082.35,HOLD
Infosys,2016-01-14 00:00:00,1128.7,BUY
Infosys,2016-01-15 00:00:00,1140.2,BUY
Infosys,2016-01-18 00:00:00,1131.95,HOLD
Infosys,2016-01-19 00:00:00,1139.1,HOLD
Infosys,2016-01-20 00:00:00,1121.65,HOLD
Infosys,2016-01-21 00:00:00,1136.5,HOLD
Infosys,2016-01-22 00:00:00,1135.9,HOLD
Infosys,2016-01-25 00:00:00,1137.65,HOLD
Infosys,2016-01-27 00:00:00,1138.35,BUY
Infosys,2016-01-28 00:00:00,1131.35,HOLD
Infosys,2016-01-29 00:00:00,1164.85,HOLD
Infosys,2016-02-01 00:00:00,1171.3,BUY
Infosys,2016-02-02 00:00:00,1174.8,BUY
Infosys,2016-02-03 00:00:00,1158.15,HOLD
Infosys,2016-02-04 00:00:00,1179.9,HOLD
Infosys,2016-02-05 00:00:00,1174.95,HOLD
Infosys,2016-02-08 00:00:00,1149.1,SELL
Infosys,2016-02-09 00:00:00,1109.3,SELL
Infosys,2016-02-10 00:00:00,1110.15,HOLD
Infosys,2016-02-11 00:00:00,1081.15,HOLD
Infosys,2016-02-12 00:00:00,1083.5,HOLD
Infosys,2016-02-15 00:00:00,1091.35,BUY
Infosys,2016-02-16 00:00:00,1081.0,HOLD
Infosys,2016-02-17 00:00:00,1095.45,HOLD
Infosys,2016-02-18 00:00:00,1122.7,BUY
Infosys,2016-02-19 00:00:00,1125.55,BUY
Infosys,2016-02-22 00:00:00,1125.3,HOLD
Infosys,2016-02-23 00:00:00,1123.95,SELL
Infosys,2016-02-24 00:00:00,1125.4,HOLD
Infosys,2016-02-25 00:00:00,1111.25,HOLD
Infosys,2016-02-26 00:00:00,1121.05,HOLD
Infosys,2016-02-29 00:00:00,1083.75,HOLD
Infosys,2016-03-01 00:00:00,1124.5,HOLD
Infosys,2016-03-02 00:00:00,1156.25,BUY
Infosys,2016-03-03 00:00:00,1169.15,BUY
Infosys,2016-03-04 00:00:00,1170.55,BUY
Infosys,2016-03-08 00:00:00,1163.55,HOLD
Infosys,2016-03-09 00:00:00,1178.5,HOLD
Infosys,2016-03-10 00:00:00,1145.95,HOLD
Infosys,2016-03-11 00:00:00,1142.5,SELL
Infosys,2016-03-14 00:00:00,1140.95,SELL
Infosys,2016-03-15 00:00:00,1134.35,SELL
Infosys,2016-03-16 00:00:00,1152.0,HOLD
Infosys,2016-03-17 00:00:00,1160.2,BUY
Infosys,2016-03-18 00:00:00,1190.2,BUY
Infosys,2016-03-21 00:00:00,1195.0,BUY
Infosys,2016-03-22 00:00:00,1189.9,HOLD
Infosys,2016-03-23 00:00:00,1207.75,HOLD
Infosys,2016-03-28 00:00:00,1204.7,HOLD
Infosys,2016-03-29 00:00:00,1198.95,SELL
Infosys,2016-03-30 00:00:00,1205.8,HOLD
Infosys,2016-03-31 00:00:00,1217.95,BUY
Infosys,2016-04-01 00:00:00,1205.9,HOLD
Infosys,2016-04-04 00:00:00,1243.55,HOLD
Infosys,2016-04-05 00:00:00,1218.6,HOLD
Infosys,2016-04-06 00:00:00,1201.1,SELL
Infosys,2016-04-07 00:00:00,1181.65,SELL
Infosys,2016-04-08 00:00:00,1167.35,SELL
Infosys,2016-04-11 00:00:00,1184.4,HOLD
Infosys,2016-04-12 00:00:00,1182.3,HOLD
Infosys,2016-04-13 00:00:00,1172.05,SELL
Infosys,2016-04-18 00:00:00,1238.8,HOLD
Infosys,2016-04-20 00:00:00,1243.25,BUY
Infosys,2016-04-21 00:00:00,1226.4,HOLD
Infosys,2016-04-22 00:00:00,1213.85,SELL
Infosys,2016-04-25 00:00:00,1217.05,HOLD
Infosys,2016-04-26 00:00:00,1232.95,BUY
Infosys,2016-04-27 00:00:00,1240.0,BUY
Infosys,2016-04-28 00:00:00,1211.45,HOLD
Infosys,2016-04-29 00:00:00,1210.85,SELL
Infosys,2016-05-02 00:00:00,1200.65,SELL
Infosys,2016-05-03 00:00:00,1180.75,SELL
Infosys,2016-05-04 00:00:00,1189.55,HOLD
Infosys,2016-05-05 00:00:00,1192.45,BUY
Infosys,2016-05-06 00:00:00,1181.45,HOLD
Infosys,2016-05-09 00:00:00,1199.15,HOLD
Infosys,2016-05-10 00:00:00,1212.55,BUY
Infosys,2016-05-11 00:00:00,1201.05,HOLD
Infosys,2016-05-12 00:00:00,1210.2,HOLD
Infosys,2016-05-13 00:00:00,1206.7,HOLD
Infosys,2016-05-16 00:00:00,1213.95,HOLD
Infosys,2016-05-17 00:00:00,1214.05,BUY
Infosys,2016-05-18 00:00:00,1209.75,HOLD
Infosys,2016-05-19 00:00:00,1205.35,SELL
Infosys,2016-05-20 00:00:00,1201.75,SELL
Infosys,2016-05-23 00:00:00,1190.75,SELL
Infosys,2016-05-24 00:00:00,1188.2,SELL
Infosys,2016-05-25 00:00:00,1208.85,HOLD
Infosys,2016-05-26 00:00:00,1231.65,BUY
Infosys,2016-05-27 00:00:00,1246.4,BUY
Infosys,2016-05-30 00:00:00,1263.45,BUY
Infosys,2016-05-31 00:00:00,1249.85,HOLD
Infosys,2016-06-01 00:00:00,1256.45,HOLD
Infosys,2016-06-02 00:00:00,1260.25,BUY
Infosys,2016-06-03 00:00:00,1266.45,BUY
Infosys,2016-06-06 00:00:00,1267.1,BUY
Infosys,2016-06-07 00:00:00,1257.2,HOLD
Infosys,2016-06-08 00:00:00,1238.3,SELL
Infosys,2016-06-09 00:00:00,1185.45,SELL
Infosys,2016-06-10 00:00:00,1180.8,SELL
Infosys,2016-06-13 00:00:00,1182.55,HOLD
Infosys,2016-06-14 00:00:00,1175.2,HOLD
Infosys,2016-06-15 00:00:00,1189.2,HOLD
Infosys,2016-06-16 00:00:00,1186.2,HOLD
Infosys,2016-06-17 00:00:00,1178.3,SELL
Infosys,2016-06-20 00:00:00,1208.6,HOLD
Infosys,2016-06-21 00:00:00,1205.9,HOLD
Infosys,2016-06-22 00:00:00,1198.55,SELL
Infosys,2016-06-23 00:00:00,1211.55,HOLD
Infosys,2016-06-24 00:00:00,1194.5,HOLD
Infosys,2016-06-27 00:00:00,1166.25,SELL
Infosys,2016-06-28 00:00:00,1161.05,SELL
Infosys,2016-06-29 00:00:00,1176.55,HOLD
Infosys,2016-06-30 00:00:00,1170.75,HOLD
Infosys,2016-07-01 00:00:00,1172.1,HOLD
Infosys,2016-07-04 00:00:00,1184.25,BUY
Infosys,2016-07-05 00:00:00,1175.45,HOLD
Infosys,2016-07-07 00:00:00,1157.2,SELL
Infosys,2016-07-08 00:00:00,1158.75,HOLD
Infosys,2016-07-11 00:00:00,1174.85,BUY
Infosys,2016-07-12 00:00:00,1176.0,BUY
Infosys,2016-07-13 00:00:00,1193.15,BUY
Infosys,2016-07-14 00:00:00,1175.85,HOLD
Infosys,2016-07-15 00:00:00,1072.25,SELL
Infosys,2016-07-18 00:00:00,1081.7,HOLD
Infosys,2016-07-19 00:00:00,1086.3,BUY
Infosys,2016-07-20 00:00:00,1083.05,HOLD
Infosys,2016-07-21 00:00:00,1080.35,SELL
Infosys,2016-07-22 00:00:00,1072.65,SELL
Infosys,2016-07-25 00:00:00,1080.5,HOLD
Infosys,2016-07-26 00:00:00,1088.8,BUY
Infosys,2016-07-27 00:00:00,1087.55,HOLD
Infosys,2016-07-28 00:00:00,1079.2,SELL
Infosys,2016-07-29 00:00:00,1073.95,SELL
Infosys,2016-08-01 00:00:00,1085.0,HOLD
Infosys,2016-08-02 00:00:00,1084.3,HOLD
Infosys,2016-08-03 00:00:00,1085.0,HOLD
Infosys,2016-08-04 00:00:00,1072.15,HOLD
Infosys,2016-08-05 00:00:00,1067.4,SELL
Infosys,2016-08-08 00:00:00,1078.8,HOLD
Infosys,2016-08-09 00:00:00,1081.5,BUY
Infosys,2016-08-10 00:00:00,1079.95,HOLD
Infosys,2016-08-11 00:00:00,1077.1,SELL
