Title,Name,Platform_engagement,Platform_salesdata,Release Date,Year,Primary_Genre,Genres,Genre,Team,Publisher,Rating,Plays,Backlogs,Wishlist,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Ys: The Oath in Felghana,Ys: The Oath in Felghana,,PSP,"Jul 04, 2005",2010.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,"['Nihon Falcom', 'XSEED Games']",Falcom Corporation,4.0,0,503,210,0.09,0.0,0.04,0.01,0.14
Armored Core 2,Armored Core 2,,PS2,"Oct 26, 2000",2000.0,[],[],Simulation,"['FromSoftware', 'Agetec']",Ubisoft,3.6,278,232,119,0.28,0.22,0.23,0.07,0.79
Advance Wars,Advance Wars,,GBA,"Sep 10, 2001",2001.0,['Simulator',"['Simulator', 'Strategy', 'Tactical', 'Turn Based Strategy']",Strategy,"['Nintendo', 'Intelligent Systems Co., Ltd.']",Nintendo,3.7,0,640,266,0.5,0.19,0.0,0.01,0.7
Pokémon Mystery Dungeon: Blue Rescue Team,Pokémon Mystery Dungeon: Blue Rescue Team,,DS,"Nov 17, 2005",2005.0,['Adventure',"['Adventure', 'RPG', 'Turn Based Strategy']",Role-Playing,"['Chunsoft', 'Nintendo']",Nintendo,3.7,0,441,154,1.16,0.06,0.83,0.0,2.05
Dragon Ball: Xenoverse,Dragon Ball: XenoVerse,,PS4,"Feb 05, 2015",2015.0,['Fighting',"['Fighting', 'RPG']",Fighting,"['Dimps', 'Bandai Namco Entertainment']",Namco Bandai Games,2.9,0,229,71,0.3,0.48,0.12,0.15,1.05
Dragon Ball: Xenoverse,Dragon Ball: XenoVerse,,PS3,"Feb 05, 2015",2015.0,['Fighting',"['Fighting', 'RPG']",Fighting,"['Dimps', 'Bandai Namco Entertainment']",Namco Bandai Games,2.9,0,229,71,0.15,0.2,0.14,0.07,0.55
Dragon Ball: Xenoverse,Dragon Ball: XenoVerse,,XOne,"Feb 05, 2015",2015.0,['Fighting',"['Fighting', 'RPG']",Fighting,"['Dimps', 'Bandai Namco Entertainment']",Namco Bandai Games,2.9,0,229,71,0.18,0.11,0.0,0.03,0.31
Dragon Ball: Xenoverse,Dragon Ball: XenoVerse,,X360,"Feb 05, 2015",2015.0,['Fighting',"['Fighting', 'RPG']",Fighting,"['Dimps', 'Bandai Namco Entertainment']",Namco Bandai Games,2.9,0,229,71,0.16,0.08,0.0,0.02,0.27
WarioWare: Smooth Moves,WarioWare: Smooth Moves,,Wii,"Dec 02, 2006",2006.0,['Puzzle'],['Puzzle'],Puzzle,"['Intelligent Systems Co., Ltd.', 'Nintendo']",Nintendo,3.9,0,256,189,0.87,1.06,0.73,0.26,2.92
Puyo Puyo Tetris,Puyo Puyo Tetris,,3DS,"Feb 06, 2014",2014.0,['Puzzle',"['Puzzle', 'Strategy']",Puzzle,"['Sega', 'Sonic Team']",Sega,3.8,0,333,198,0.0,0.0,0.11,0.0,0.11
Puyo Puyo Tetris,Puyo Puyo Tetris,,PSV,"Feb 06, 2014",2014.0,['Puzzle',"['Puzzle', 'Strategy']",Puzzle,"['Sega', 'Sonic Team']",Sega,3.8,0,333,198,0.0,0.0,0.05,0.0,0.05
Puyo Puyo Tetris,Puyo Puyo Tetris,,PS3,"Feb 06, 2014",2014.0,['Puzzle',"['Puzzle', 'Strategy']",Puzzle,"['Sega', 'Sonic Team']",Sega,3.8,0,333,198,0.0,0.0,0.04,0.0,0.04
Puyo Puyo Tetris,Puyo Puyo Tetris,,WiiU,"Feb 06, 2014",2014.0,['Puzzle',"['Puzzle', 'Strategy']",Puzzle,"['Sega', 'Sonic Team']",Sega,3.8,0,333,198,0.0,0.0,0.02,0.0,0.02
Prince of Persia: Warrior Within,Prince of Persia: Warrior Within,,PS2,"Nov 30, 2004",2004.0,['Adventure',"['Adventure', 'Fighting', 'Platform']",Action,"['Ubisoft Montreal', 'Ubisoft Entertainment']",Ubisoft,3.5,0,551,220,0.54,0.88,0.0,0.22,1.64
Prince of Persia: Warrior Within,Prince of Persia: Warrior Within,,XB,"Nov 30, 2004",2004.0,['Adventure',"['Adventure', 'Fighting', 'Platform']",Action,"['Ubisoft Montreal', 'Ubisoft Entertainment']",Ubisoft,3.5,0,551,220,0.48,0.28,0.0,0.04,0.8
Prince of Persia: Warrior Within,Prince of Persia: Warrior Within,,GC,"Nov 30, 2004",2004.0,['Adventure',"['Adventure', 'Fighting', 'Platform']",Action,"['Ubisoft Montreal', 'Ubisoft Entertainment']",Ubisoft,3.5,0,551,220,0.15,0.04,0.0,0.01,0.2
Monster Hunter 4 Ultimate,Monster Hunter 4 Ultimate,,3DS,"Oct 11, 2014",2014.0,['Adventure',"['Adventure', 'RPG']",Role-Playing,['Capcom'],Nintendo,4.2,0,418,159,0.67,0.49,2.62,0.11,3.89
Doom,Doom,,PS,"Nov 10, 2017",1994.0,['Shooter'],['Shooter'],Shooter,"['Bethesda Softworks', 'id Software']",Infogrames,3.9,0,393,150,0.43,0.3,0.0,0.05,0.78
Doom,Doom,,GBA,"Nov 10, 2017",2001.0,['Shooter'],['Shooter'],Shooter,"['Bethesda Softworks', 'id Software']",Activision,3.9,0,393,150,0.1,0.04,0.0,0.0,0.14
Doom,Doom,,PC,"Nov 10, 2017",1992.0,['Shooter'],['Shooter'],Shooter,"['Bethesda Softworks', 'id Software']",id Software,3.9,0,393,150,0.02,0.0,0.0,0.0,0.03
Tom Clancy's The Division,Tom Clancy's The Division,,PS4,"Mar 07, 2016",2016.0,['Adventure',"['Adventure', 'RPG', 'Shooter', 'Strategy', 'Tactical']",Shooter,"['Ubisoft Entertainment', 'Massive Entertainment']",Ubisoft,2.8,0,332,78,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,Tom Clancy's The Division,,XOne,"Mar 07, 2016",2016.0,['Adventure',"['Adventure', 'RPG', 'Shooter', 'Strategy', 'Tactical']",Shooter,"['Ubisoft Entertainment', 'Massive Entertainment']",Ubisoft,2.8,0,332,78,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,Tom Clancy's The Division,,PC,"Mar 07, 2016",2016.0,['Adventure',"['Adventure', 'RPG', 'Shooter', 'Strategy', 'Tactical']",Shooter,"['Ubisoft Entertainment', 'Massive Entertainment']",Ubisoft,2.8,0,332,78,0.2,0.14,0.0,0.03,0.37
Crysis 2,Crysis 2,,X360,"Mar 22, 2011",2011.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Crytek Frankfurt', 'Electronic Arts']",Electronic Arts,3.1,0,411,155,0.7,0.5,0.02,0.12,1.35
Crysis 2,Crysis 2,,PS3,"Mar 22, 2011",2011.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Crytek Frankfurt', 'Electronic Arts']",Electronic Arts,3.1,0,411,155,0.45,0.57,0.06,0.21,1.3
Crysis 2,Crysis 2,,PC,"Mar 22, 2011",2011.0,['Adventure',"['Adventure', 'Shooter']",Action,"['Crytek Frankfurt', 'Electronic Arts']",Electronic Arts,3.1,0,411,155,0.16,0.45,0.0,0.13,0.74
Condemned: Criminal Origins,Condemned: Criminal Origins,,X360,"Nov 16, 2005",2005.0,['Adventure',"['Adventure', 'Shooter']",Action,"['WB Games', 'Monolith Productions']",Sega,3.5,0,528,270,0.36,0.03,0.0,0.03,0.42
PlayStation All-Stars Battle Royale,PlayStation All-Stars Battle Royale,,PS3,"Nov 20, 2012",2012.0,['Fighting',"['Fighting', 'Platform']",Action,"['SCE Santa Monica Studio', 'Sony Computer Entertainment']",Sony Computer Entertainment,2.4,0,132,78,0.5,0.28,0.04,0.14,0.96
PlayStation All-Stars Battle Royale,PlayStation All-Stars Battle Royale,,PSV,"Nov 20, 2012",2012.0,['Fighting',"['Fighting', 'Platform']",Action,"['SCE Santa Monica Studio', 'Sony Computer Entertainment']",Sony Computer Entertainment,2.4,0,132,78,0.26,0.15,0.01,0.1,0.52
Mount & Blade: Warband,Mount & Blade: Warband,,PC,"Mar 31, 2010",2010.0,['Adventure',"['Adventure', 'RPG', 'Shooter', 'Simulator', 'Strategy']",Role-Playing,"['Paradox Interactive', 'Taleworlds']",Paradox Interactive,3.9,0,309,110,0.01,0.01,0.0,0.0,0.02
Digimon World: Next Order,Digimon World: Next Order,,PSV,"Mar 17, 2016",2016.0,['Adventure',"['Adventure', 'RPG', 'Simulator']",Action,"['Bandai Namco Entertainment Europe', 'B.B. Studio']",Namco Bandai Games,3.1,321,242,133,0.0,0.0,0.09,0.0,0.09
Odin Sphere: Leifthrasir,Odin Sphere: Leifthrasir,,PS4,"Jan 14, 2016",2016.0,['RPG'],['RPG'],Role-Playing,"['Atlus', 'Vanillaware']",Nippon Ichi Software,4.1,895,740,349,0.06,0.03,0.07,0.02,0.18
Odin Sphere: Leifthrasir,Odin Sphere: Leifthrasir,,PSV,"Jan 14, 2016",2016.0,['RPG'],['RPG'],Role-Playing,"['Atlus', 'Vanillaware']",Nippon Ichi Software,4.1,895,740,349,0.02,0.03,0.08,0.02,0.15
Odin Sphere: Leifthrasir,Odin Sphere: Leifthrasir,,PS3,"Jan 14, 2016",2016.0,['RPG'],['RPG'],Role-Playing,"['Atlus', 'Vanillaware']",Nippon Ichi Software,4.1,895,740,349,0.01,0.02,0.03,0.01,0.06
Bulletstorm,Bulletstorm,,X360,"Feb 22, 2011",2011.0,['Shooter'],['Shooter'],Shooter,"['People Can Fly', 'Electronic Arts']",Electronic Arts,3.2,0,299,125,0.61,0.32,0.01,0.08,1.02
Bulletstorm,Bulletstorm,,PS3,"Feb 22, 2011",2011.0,['Shooter'],['Shooter'],Shooter,"['People Can Fly', 'Electronic Arts']",Electronic Arts,3.2,0,299,125,0.23,0.2,0.01,0.08,0.53
Bulletstorm,Bulletstorm,,PC,"Feb 22, 2011",2011.0,['Shooter'],['Shooter'],Shooter,"['People Can Fly', 'Electronic Arts']",Electronic Arts,3.2,0,299,125,0.07,0.07,0.0,0.02,0.16
The Witcher 2: Assassins of Kings,The Witcher 2: Assassins of Kings,,PC,"May 17, 2011",2011.0,['Adventure',"['Adventure', 'RPG']",Action,"['Atari', 'CD Projekt RED']",Namco Bandai Games,3.6,0,605,169,0.25,0.56,0.0,0.15,0.96
The Witcher 2: Assassins of Kings,The Witcher 2: Assassins of Kings,,X360,"May 17, 2011",2012.0,['Adventure',"['Adventure', 'RPG']",Action,"['Atari', 'CD Projekt RED']",Namco Bandai Games,3.6,0,605,169,0.48,0.36,0.02,0.08,0.94
Animal Crossing: City Folk,Animal Crossing: City Folk,,Wii,"Nov 16, 2008",2008.0,['Simulator'],['Simulator'],Simulation,"['Nintendo', 'Nintendo EAD Group No. 2']",Nintendo,3.4,0,215,129,1.87,1.12,1.32,0.37,4.68
Mario Party 4,Mario Party 4,,GC,"Oct 21, 2002",2002.0,['Card & Board Game'],['Card & Board Game'],Misc,"['Hudson Soft', 'Nintendo']",Nintendo,3.5,0,156,113,1.13,0.36,0.92,0.07,2.47
Mario Party 3,Mario Party 3,,N64,"Dec 07, 2000",2000.0,['Card & Board Game'],['Card & Board Game'],Misc,"['Nintendo', 'Hudson Soft']",Nintendo,3.7,0,168,123,0.72,0.16,1.01,0.02,1.91
Prince of Persia,Prince of Persia,,PS3,"Dec 02, 2008",2008.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"['Ubisoft Entertainment', 'Ubisoft Montreal']",Ubisoft,3.0,0,535,206,0.47,0.41,0.03,0.18,1.08
Prince of Persia,Prince of Persia,,X360,"Dec 02, 2008",2008.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Action,"['Ubisoft Entertainment', 'Ubisoft Montreal']",Ubisoft,3.0,0,535,206,0.54,0.35,0.02,0.1,1.01
Sonic Rush Adventure,Sonic Rush Adventure,,DS,"Sep 14, 2007",2007.0,['Platform'],['Platform'],Platform,"['Nintendo', 'Sonic Team']",Sega,3.5,0,389,208,0.54,0.49,0.01,0.12,1.17
Destroy All Humans!,Destroy All Humans!,,PS2,"Jun 21, 2005",2005.0,['Adventure'],['Adventure'],Shooter,"['THQ', 'Pandemic Studios']",THQ,3.2,0,414,188,0.78,0.03,0.0,0.13,0.94
Destroy All Humans!,Destroy All Humans!,,XB,"Jun 21, 2005",2005.0,['Adventure'],['Adventure'],Shooter,"['THQ', 'Pandemic Studios']",THQ,3.2,0,414,188,0.34,0.11,0.0,0.02,0.46
Marvel vs. Capcom: Clash of Super Heroes,Marvel vs. Capcom: Clash of Super Heroes,,PS,"Jan 12, 1998",1999.0,['Fighting'],['Fighting'],Fighting,"['Virgin Interactive Entertainment (Europe) Ltd.', 'Capcom']",Capcom,3.7,0,143,100,0.43,0.3,0.0,0.05,0.78
Marvel vs. Capcom: Clash of Super Heroes,Marvel vs. Capcom: Clash of Super Heroes,,DC,"Jan 12, 1998",1999.0,['Fighting'],['Fighting'],Fighting,"['Virgin Interactive Entertainment (Europe) Ltd.', 'Capcom']",Capcom,3.7,0,143,100,0.0,0.0,0.1,0.0,0.1
Mega Man X6,Mega Man X6,,PS,"Nov 29, 2001",2001.0,['Adventure',"['Adventure', 'Platform']",Action,['Capcom'],Capcom,2.3,0,461,119,0.14,0.1,0.16,0.03,0.42
Dragon Ball Z: Budokai Tenkaichi,Dragon Ball Z: Budokai Tenkaichi,,PS2,"Oct 06, 2005",2005.0,['Fighting'],['Fighting'],Fighting,"['Spike', 'Bandai']",Atari,2.9,0,69,29,0.96,0.12,0.54,0.04,1.66
Ape Escape 3,Ape Escape 3,,PS2,"Jul 14, 2005",2005.0,['Platform'],['Platform'],Platform,"['SCE Japan Studio', 'Sony Computer Entertainment Europe']",Sony Computer Entertainment,4.3,874,399,231,0.06,0.05,0.0,0.02,0.13
Toy Story 2: Buzz Lightyear to the Rescue!,Toy Story 2: Buzz Lightyear to the Rescue!,,PS,"Nov 22, 1999",1998.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Activision', ""Traveller's Tales""]",Activision,3.4,0,262,117,0.99,0.64,0.0,0.08,1.71
Toy Story 2: Buzz Lightyear to the Rescue!,Toy Story 2: Buzz Lightyear to the Rescue!,,N64,"Nov 22, 1999",1999.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Activision', ""Traveller's Tales""]",Activision,3.4,0,262,117,0.71,0.2,0.0,0.01,0.93
Rayman Raving Rabbids,Rayman Raving Rabbids,,Wii,"Nov 19, 2006",2006.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Misc,"['Ubisoft Entertainment', 'Ubisoft Montpellier']",Ubisoft,2.7,0,191,63,1.23,0.07,0.02,0.11,1.44
Rayman Raving Rabbids,Rayman Raving Rabbids,,X360,"Nov 19, 2006",2007.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Misc,"['Ubisoft Entertainment', 'Ubisoft Montpellier']",Ubisoft,2.7,0,191,63,0.18,0.01,0.0,0.02,0.21
Rayman Raving Rabbids,Rayman Raving Rabbids,,DS,"Nov 19, 2006",2007.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Misc,"['Ubisoft Entertainment', 'Ubisoft Montpellier']",Ubisoft,2.7,0,191,63,0.13,0.01,0.0,0.01,0.15
Rayman Raving Rabbids,Rayman Raving Rabbids,,PC,"Nov 19, 2006",2006.0,['Adventure',"['Adventure', 'Platform', 'Puzzle']",Misc,"['Ubisoft Entertainment', 'Ubisoft Montpellier']",Ubisoft,2.7,0,191,63,0.0,0.01,0.0,0.0,0.01
MadWorld,MadWorld,,Wii,"Mar 10, 2009",2009.0,['Brawler'],['Brawler'],Action,"['Spike', 'PlatinumGames']",Sega,3.5,0,683,441,0.46,0.25,0.02,0.07,0.8
Call of Duty 3,Call of Duty 3,,X360,"Nov 07, 2006",2006.0,['Shooter'],['Shooter'],Shooter,"['Activision', 'Treyarch']",Activision,2.8,0,239,122,1.49,0.93,0.02,0.27,2.71
Call of Duty 3,Call of Duty 3,,Wii,"Nov 07, 2006",,['Shooter'],['Shooter'],Shooter,"['Activision', 'Treyarch']",Activision,2.8,0,239,122,1.19,0.84,0.0,0.23,2.26
Call of Duty 3,Call of Duty 3,,PS3,"Nov 07, 2006",2006.0,['Shooter'],['Shooter'],Shooter,"['Activision', 'Treyarch']",Activision,2.8,0,239,122,0.6,0.63,0.03,0.26,1.52
Call of Duty 3,Call of Duty 3,,PS2,"Nov 07, 2006",2006.0,['Shooter'],['Shooter'],Shooter,"['Activision', 'Treyarch']",Activision,2.8,0,239,122,0.89,0.03,0.0,0.15,1.07
Warcraft III: The Frozen Throne,Warcraft III: The Frozen Throne,,PC,"Jul 01, 2003",2003.0,['Real Time Strategy',"['Real Time Strategy', 'Strategy']",Strategy,"['Blizzard Entertainment', 'Sierra Entertainment']",Activision,4.3,0,181,73,0.58,0.87,0.0,0.09,1.54
Yakuza 4,Yakuza 4,,PS3,"Mar 08, 2010",,['Adventure',"['Adventure', 'Brawler', 'RPG', 'Simulator', 'Sport']",Action,['Sega'],Sega,3.8,0,596,255,0.15,0.14,0.63,0.05,0.97
Scribblenauts,Scribblenauts,,DS,"Sep 15, 2009",2009.0,['Puzzle'],['Puzzle'],Puzzle,"['5th Cell', 'Konami']",Warner Bros. Interactive Entertainment,3.2,0,155,80,1.71,0.32,0.02,0.18,2.22
Rock Band 2,Rock Band 2,,X360,"Sep 14, 2008",2008.0,['Music'],['Music'],Misc,"['MTV Games', 'Harmonix Music Systems']",Electronic Arts,4.0,0,56,29,1.78,0.24,0.0,0.18,2.2
Rock Band 2,Rock Band 2,,PS3,"Sep 14, 2008",2008.0,['Music'],['Music'],Misc,"['MTV Games', 'Harmonix Music Systems']",MTV Games,4.0,0,56,29,1.13,0.2,0.0,0.16,1.5
Rock Band 2,Rock Band 2,,Wii,"Sep 14, 2008",2008.0,['Music'],['Music'],Misc,"['MTV Games', 'Harmonix Music Systems']",MTV Games,4.0,0,56,29,0.94,0.01,0.0,0.08,1.03
Rock Band 2,Rock Band 2,,PS2,"Sep 14, 2008",2008.0,['Music'],['Music'],Misc,"['MTV Games', 'Harmonix Music Systems']",MTV Games,4.0,0,56,29,0.29,0.23,0.0,0.08,0.59
Armored Core 4,Armored Core 4,,X360,"Dec 21, 2006",2007.0,['Fighting'],['Fighting'],Simulation,"['FromSoftware', 'Sega']",505 Games,3.7,252,232,162,0.19,0.01,0.03,0.02,0.25
Armored Core 4,Armored Core 4,,PS3,"Dec 21, 2006",2006.0,['Fighting'],['Fighting'],Simulation,"['FromSoftware', 'Sega']",505 Games,3.7,252,232,162,0.09,0.0,0.09,0.01,0.2
Tekken 6,Tekken 6,,PS3,"Nov 26, 2007",2009.0,['Fighting'],['Fighting'],Fighting,['Bandai Namco Entertainment'],Namco Bandai Games,3.4,0,173,96,1.2,0.98,0.17,0.43,2.78
Tekken 6,Tekken 6,,X360,"Nov 26, 2007",2009.0,['Fighting'],['Fighting'],Fighting,['Bandai Namco Entertainment'],Namco Bandai Games,3.4,0,173,96,0.71,0.42,0.05,0.13,1.31
Tekken 6,Tekken 6,,PSP,"Nov 26, 2007",2009.0,['Fighting'],['Fighting'],Fighting,['Bandai Namco Entertainment'],Namco Bandai Games,3.4,0,173,96,0.15,0.04,0.1,0.03,0.32
Mortal Kombat 3,Mortal Kombat 3,,SNES,"Apr 15, 1995",1994.0,['Fighting'],['Fighting'],Fighting,['Midway Games'],Acclaim Entertainment,3.1,0,85,41,1.19,0.29,0.0,0.05,1.53
Mortal Kombat 3,Mortal Kombat 3,,GEN,"Apr 15, 1995",1994.0,['Fighting'],['Fighting'],Fighting,['Midway Games'],Acclaim Entertainment,3.1,0,85,41,1.03,0.27,0.0,0.04,1.34
Mortal Kombat 3,Mortal Kombat 3,,PS,"Apr 15, 1995",1995.0,['Fighting'],['Fighting'],Fighting,['Midway Games'],Sony Computer Entertainment,3.1,0,85,41,0.29,0.2,0.02,0.04,0.55
Crash Nitro Kart,Crash Nitro Kart,,PS2,"Nov 11, 2003",2003.0,['Racing'],['Racing'],Racing,"['Vicarious Visions', 'Universal Interactive Studios']",Vivendi Games,3.1,0,139,52,0.74,1.01,0.0,0.2,1.95
Crash Nitro Kart,Crash Nitro Kart,,GBA,"Nov 11, 2003",2003.0,['Racing'],['Racing'],Racing,"['Vicarious Visions', 'Universal Interactive Studios']",Vivendi Games,3.1,0,139,52,0.33,0.12,0.0,0.01,0.46
Crash Nitro Kart,Crash Nitro Kart,,XB,"Nov 11, 2003",2003.0,['Racing'],['Racing'],Racing,"['Vicarious Visions', 'Universal Interactive Studios']",Vivendi Games,3.1,0,139,52,0.24,0.07,0.0,0.01,0.31
Crash Nitro Kart,Crash Nitro Kart,,GC,"Nov 11, 2003",2003.0,['Racing'],['Racing'],Racing,"['Vicarious Visions', 'Universal Interactive Studios']",Vivendi Games,3.1,0,139,52,0.2,0.05,0.0,0.01,0.26
Tales of Vesperia,Tales of Vesperia,,X360,"Aug 07, 2008",2008.0,['RPG'],['RPG'],Role-Playing,"['Namco Tales Studio', 'Bandai Namco Entertainment']",Atari,3.9,0,490,199,0.32,0.18,0.19,0.05,0.75
Tales of Vesperia,Tales of Vesperia,,PS3,"Aug 07, 2008",2009.0,['RPG'],['RPG'],Role-Playing,"['Namco Tales Studio', 'Bandai Namco Entertainment']",Namco Bandai Games,3.9,0,490,199,0.0,0.0,0.45,0.0,0.45
Mega Man X8,Mega Man X8,,PS2,"Dec 07, 2004",2004.0,['Adventure',"['Adventure', 'Platform']",Platform,"['Capcom Production Studio 1', 'Capcom']",Capcom,3.3,0,438,140,0.14,0.11,0.0,0.04,0.29
Suikoden,Suikoden,,PS,"Dec 15, 1995",1995.0,['RPG'],['RPG'],Role-Playing,"['Konami Computer Entertainment Tokyo', 'Konami']",Konami Digital Entertainment,3.6,933,776,360,0.21,0.14,0.21,0.04,0.6
Binary Domain,Binary Domain,,PS3,"Feb 16, 2012",2012.0,['Shooter'],['Shooter'],Action,"['Sega', 'Ryū Ga Gotoku Studios']",Sega,3.5,0,598,192,0.09,0.08,0.14,0.03,0.33
Binary Domain,Binary Domain,,X360,"Feb 16, 2012",2012.0,['Shooter'],['Shooter'],Action,"['Sega', 'Ryū Ga Gotoku Studios']",Sega,3.5,0,598,192,0.09,0.07,0.02,0.02,0.19
Shin Megami Tensei: Devil Survivor,Shin Megami Tensei: Devil Survivor,,DS,"Jan 15, 2009",2009.0,['RPG',"['RPG', 'Strategy', 'Tactical', 'Visual Novel']",Role-Playing,"['Atlus', 'Ghostlight Ltd.']",Atlus,3.9,0,667,343,0.14,0.0,0.12,0.01,0.27
JoJo's Bizarre Adventure: Eyes of Heaven,JoJo's Bizarre Adventure: Eyes of Heaven,,PS4,"Dec 17, 2015",2015.0,['Arcade',"['Arcade', 'Fighting']",Fighting,"['CyberConnect2', 'Bandai Namco Entertainment']",Namco Bandai Games,2.8,0,276,196,0.0,0.0,0.03,0.0,0.03
JoJo's Bizarre Adventure: Eyes of Heaven,JoJo's Bizarre Adventure: Eyes of Heaven,,PS3,"Dec 17, 2015",2015.0,['Arcade',"['Arcade', 'Fighting']",Fighting,"['CyberConnect2', 'Bandai Namco Entertainment']",Namco Bandai Games,2.8,0,276,196,0.0,0.0,0.03,0.0,0.03
Resistance: Fall of Man,Resistance: Fall of Man,,PS3,"Nov 11, 2006",2006.0,['Adventure',"['Adventure', 'Shooter']",Shooter,"['Insomniac Games', 'Sony Computer Entertainment, Inc. (SCEI)']",Sony Computer Entertainment,3.0,0,280,119,1.73,1.73,0.14,0.75,4.35
The Simpsons: Road Rage,The Simpsons: Road Rage,,PS2,"Nov 19, 2001",2001.0,['Racing'],['Racing'],Racing,"['Electronic Arts', 'Fox Interactive']",Electronic Arts,2.9,0,146,61,2.02,1.17,0.0,0.42,3.61
The Simpsons: Road Rage,The Simpsons: Road Rage,,GBA,"Nov 19, 2001",2003.0,['Racing'],['Racing'],Racing,"['Electronic Arts', 'Fox Interactive']",THQ,2.9,0,146,61,0.86,0.32,0.0,0.02,1.19
The Simpsons: Road Rage,The Simpsons: Road Rage,,XB,"Nov 19, 2001",2001.0,['Racing'],['Racing'],Racing,"['Electronic Arts', 'Fox Interactive']",Electronic Arts,2.9,0,146,61,0.78,0.26,0.0,0.01,1.05
The Simpsons: Road Rage,The Simpsons: Road Rage,,GC,"Nov 19, 2001",2001.0,['Racing'],['Racing'],Racing,"['Electronic Arts', 'Fox Interactive']",Electronic Arts,2.9,0,146,61,0.19,0.05,0.0,0.01,0.24
Machinarium,Machinarium,,PC,"Oct 16, 2009",2009.0,['Adventure',"['Adventure', 'Indie', 'Point-and-Click', 'Puzzle']",Adventure,['Amanita Design'],Daedalic,3.7,0,473,242,0.0,0.09,0.0,0.02,0.11
Tales of Zestiria,Tales of Zestiria,,PS3,"Jan 22, 2015",2015.0,['RPG'],['RPG'],Role-Playing,"['Bandai Namco Entertainment', 'tri-Crescendo']",Namco Bandai Games,2.7,0,0,264,0.05,0.09,0.42,0.03,0.59
Tales of Zestiria,Tales of Zestiria,,PS4,"Jan 22, 2015",2015.0,['RPG'],['RPG'],Role-Playing,"['Bandai Namco Entertainment', 'tri-Crescendo']",Namco Bandai Games,2.7,0,0,264,0.16,0.15,0.02,0.06,0.38
Black,Black,,PS2,"Feb 24, 2006",2006.0,['Shooter'],['Shooter'],Shooter,"['Electronic Arts', 'Criterion Games']",Electronic Arts,3.4,0,359,196,1.01,0.04,0.03,0.16,1.25
Black,Black,,XB,"Feb 24, 2006",2006.0,['Shooter'],['Shooter'],Shooter,"['Electronic Arts', 'Criterion Games']",Electronic Arts,3.4,0,359,196,0.31,0.09,0.0,0.01,0.42
Mario Super Sluggers,Mario Super Sluggers,,Wii,"Jun 19, 2008",2008.0,['Sport'],['Sport'],Sports,"['Namco Bandai Games', 'Nintendo']",Nintendo,3.7,0,133,81,1.51,0.0,0.29,0.12,1.93
Worms Armageddon,Worms Armageddon,,PS,"Jan 29, 1999",1999.0,['Platform',"['Platform', 'Shooter', 'Strategy']",Strategy,"['Team17', 'Infogrames Europe']",Microprose,3.8,0,150,57,0.18,0.81,0.0,0.08,1.06
Worms Armageddon,Worms Armageddon,,N64,"Jan 29, 1999",1999.0,['Platform',"['Platform', 'Shooter', 'Strategy']",Strategy,"['Team17', 'Infogrames Europe']",Infogrames,3.8,0,150,57,0.03,0.01,0.0,0.0,0.04
Street Fighter II Turbo,Street Fighter II Turbo,,SNES,"Jul 11, 1993",1992.0,['Fighting'],['Fighting'],Fighting,['Capcom'],Capcom,3.7,0,89,50,1.42,0.51,2.1,0.07,4.1
Tekken 4,Tekken 4,,PS2,"Jul 01, 2001",2002.0,['Fighting'],['Fighting'],Fighting,"['Namco', 'Namco Hometek']",Namco Bandai Games,3.4,0,144,109,1.55,1.27,0.33,0.29,3.44
Legacy of Kain: Soul Reaver,Legacy of Kain: Soul Reaver,,PS,"Aug 16, 1999",,['Adventure'],['Adventure'],Action,"['Eidos Interactive', 'Crystal Dynamics']",Eidos Interactive,3.7,0,833,328,0.58,0.4,0.0,0.07,1.04
Mega Man X7,Mega Man X7,,PS2,"Jul 17, 2003",2003.0,['Adventure',"['Adventure', 'Platform']",Action,"['Capcom Production Studio 3', 'Capcom']",Capcom,1.4,0,385,113,0.22,0.17,0.14,0.06,0.58
Final Fantasy I & II: Dawn of Souls,Final Fantasy I & II: Dawn of Souls,,GBA,"Jul 29, 2004",2004.0,['RPG'],['RPG'],Role-Playing,"['Square Enix', 'Nintendo']",Nintendo,3.4,0,207,63,0.64,0.24,0.29,0.02,1.19
Mega Man ZX,Mega Man ZX,,DS,"Jul 06, 2006",2006.0,['Platform',"['Platform', 'Shooter']",Platform,"['Inti Creates', 'Capcom']",Capcom,3.7,0,540,159,0.18,0.0,0.1,0.02,0.3
