season_id,name,year,competition_id
sr:season:89127,"ITF Mexico F8, Men Doubles 2021",2021,sr:competition:22300
sr:season:123457,"ITF Egypt 12A, Women Singles 2024",2024,sr:competition:22304
sr:season:104227,"ITF Egypt 12A, Women Singles 2023",2023,sr:competition:22304
sr:season:91933,"ITF Egypt 12A, Women Singles",2022,sr:competition:22304
sr:season:123459,"ITF Egypt 12A, Women Doubles 2024",2024,sr:competition:22306
sr:season:104229,"ITF Egypt 12A, Women Doubles 2023",2023,sr:competition:22306
sr:season:91935,"ITF Egypt 12A, Women Doubles",2022,sr:competition:22306
sr:season:126871,"ITF Qatar F4, Men Singles 2024",2024,sr:competition:22310
sr:season:111154,"ITF Qatar F4, Men Singles 2023",2023,sr:competition:22310
sr:season:89307,"ITF Qatar F4, Men Singles 2021",2021,sr:competition:22310
sr:season:126875,"ITF Qatar F4, Men Doubles 2024",2024,sr:competition:22312
sr:season:111152,"ITF Qatar F4, Men Doubles 2023",2023,sr:competition:22312
sr:season:89305,"ITF Qatar F4, Men Doubles 2021",2021,sr:competition:22312
sr:season:87312,"ITF South Africa F3, Men Singles 2021",2021,sr:competition:22316
sr:season:87310,"ITF South Africa F3, Men Doubles 2021",2021,sr:competition:22318
sr:season:116689,"ITF France 10A, Women Singles 2024",2024,sr:competition:22322
sr:season:103625,"ITF France 10A, Women Singles 2023",2023,sr:competition:22322
sr:season:91921,"ITF France 10A, Women Singles 2022",2022,sr:competition:22322
sr:season:116687,"ITF France 10A, Women Doubles 2024",2024,sr:competition:22324
sr:season:103623,"ITF France 10A, Women Doubles 2023",2023,sr:competition:22324
sr:season:91923,"ITF France 10A, Women Doubles 2022",2022,sr:competition:22324
sr:season:124581,"ITF Egypt 15A, Women Singles 2024",2024,sr:competition:22328
sr:season:110984,"ITF Egypt 15A, Women Singles 2023",2023,sr:competition:22328
sr:season:92493,"ITF Egypt 15A, Women Singles 2022",2022,sr:competition:22328
sr:season:124583,"ITF Egypt 15A, Women Doubles 2024",2024,sr:competition:22330
sr:season:110982,"ITF Egypt 15A, Women Doubles 2023",2023,sr:competition:22330
sr:season:92495,"ITF Egypt 15A, Women Doubles 2022",2022,sr:competition:22330
sr:season:124887,"ITF Greece 05A, Women Singles 2024",2024,sr:competition:22340
sr:season:112098,"ITF Greece 05A, Women Singles 2023",2023,sr:competition:22340
sr:season:99567,"ITF Greece 05A, Women Singles 2022",2022,sr:competition:22340
sr:season:124889,"ITF Greece 05A, Women Doubles 2024",2024,sr:competition:22342
sr:season:112096,"ITF Greece 05A, Women Doubles 2023",2023,sr:competition:22342
sr:season:99565,"ITF Greece 05A, Women Doubles 2022",2022,sr:competition:22342
sr:season:116261,"ITF Tunisia 14A, Women Singles 2024",2024,sr:competition:22346
sr:season:103979,"ITF Tunisia 14A, Women Singles 2023",2023,sr:competition:22346
sr:season:92333,"ITF Tunisia 14A, Women Singles 2022",2022,sr:competition:22346
sr:season:116259,"ITF Tunisia 14A, Women Doubles 2024",2024,sr:competition:22348
sr:season:103977,"ITF Tunisia 14A, Women Doubles 2023",2023,sr:competition:22348
sr:season:92331,"ITF Tunisia 14A, Women Doubles 2022",2022,sr:competition:22348
sr:season:116241,"ITF Italy 08A, Women Singles 2024",2024,sr:competition:22354
sr:season:106163,"ITF Italy 08A, Women Singles 2023",2023,sr:competition:22354
sr:season:116239,"ITF Italy 08A, Women Doubles 2024",2024,sr:competition:22356
sr:season:106159,"ITF Italy 08A, Women Doubles 2023",2023,sr:competition:22356
sr:season:102917,"ITF USA 10A, Women Singles 2023",2023,sr:competition:22360
sr:season:92641,"ITF USA 10A, Women Singles 2022",2022,sr:competition:22360
sr:season:83214,"2021 ITF USA 10A, Women Singles",2021,sr:competition:22360
sr:season:102913,"ITF USA 10A, Women Doubles 2023",2023,sr:competition:22362
sr:season:92639,"ITF USA 10A, Women Doubles 2022",2022,sr:competition:22362
sr:season:83212,"2021 ITF USA 10A, Women Doubles",2021,sr:competition:22362
sr:season:117729,"ITF USA 13A, Women Singles 2024",2024,sr:competition:22366
sr:season:104183,"ITF USA 13A, Women Singles 2023",2023,sr:competition:22366
sr:season:92871,"ITF USA 13A, Women Singles 2022",2022,sr:competition:22366
sr:season:117727,"ITF USA 13A, Women Doubles 2024",2024,sr:competition:22368
sr:season:104185,"ITF USA 13A, Women Doubles 2023",2023,sr:competition:22368
sr:season:92869,"ITF USA 13A, Women Doubles 2022",2022,sr:competition:22368
sr:season:117147,"ITF Turkey 14A, Women Singles 2024",2024,sr:competition:22372
sr:season:104115,"ITF Turkey 14A, Women Singles 2023",2023,sr:competition:22372
sr:season:92497,"ITF Turkey 14A, Women Singles 2022",2022,sr:competition:22372
sr:season:117145,"ITF Turkey 14A, Women Doubles 2024",2024,sr:competition:22374
sr:season:104113,"ITF Turkey 14A, Women Doubles 2023",2023,sr:competition:22374
sr:season:92499,"ITF Turkey 14A, Women Doubles 2022",2022,sr:competition:22374
sr:season:119133,"ITF China 06A, Women Singles 2024",2024,sr:competition:22378
sr:season:107163,"ITF China 06A, Women Singles 2023",2023,sr:competition:22378
sr:season:119131,"ITF China 06A, Women Doubles 2024",2024,sr:competition:22380
sr:season:107161,"ITF China 06A, Women Doubles 2023",2023,sr:competition:22380
sr:season:117701,"ITF Italy 06A, Women Singles 2024",2024,sr:competition:22384
sr:season:105443,"ITF Italy 06A, Women Singles 2023",2023,sr:competition:22384
sr:season:92653,"ITF Italy 06A, Women Singles 2022",2022,sr:competition:22384
sr:season:117697,"ITF Italy 06A, Women Doubles 2024",2024,sr:competition:22386
sr:season:105445,"ITF Italy 06A, Women Doubles 2023",2023,sr:competition:22386
sr:season:92651,"ITF Italy 06A, Women Doubles 2022",2022,sr:competition:22386
sr:season:115161,"ITF Mexico 01A, Women Singles 2024",2024,sr:competition:22390
sr:season:102069,"ITF Mexico 01A, Women Singles 2023",2023,sr:competition:22390
sr:season:90199,"ITF Mexico 01A, Women Singles 2022",2022,sr:competition:22390
sr:season:115163,"ITF Mexico 01A, Women Doubles 2024",2024,sr:competition:22392
sr:season:102067,"ITF Mexico 01A, Women Doubles 2023",2023,sr:competition:22392
sr:season:90197,"ITF Mexico 01A, Women Doubles 2022",2022,sr:competition:22392
sr:season:117143,"ITF USA 11A, Women Singles 2024",2024,sr:competition:22396
sr:season:103091,"ITF USA 11A, Women Singles 2023",2023,sr:competition:22396
sr:season:92645,"ITF USA 11A, Women Singles 2022",2022,sr:competition:22396
sr:season:117141,"ITF USA 11A, Women Doubles 2024",2024,sr:competition:22398
sr:season:103089,"ITF USA 11A, Women Doubles 2023",2023,sr:competition:22398
sr:season:92643,"ITF USA 11A, Women Doubles 2022",2022,sr:competition:22398
sr:season:123735,"ITF Egypt 13A, Women Singles 2024",2024,sr:competition:22404
sr:season:110375,"ITF Egypt 13A, Women Singles 2023",2023,sr:competition:22404
sr:season:92157,"ITF Egypt 13A, Women Singles 2022",2022,sr:competition:22404
sr:season:123737,"ITF Egypt 13A, Women Doubles 2024",2024,sr:competition:22406
sr:season:110373,"ITF Egypt 13A, Women Doubles 2023",2023,sr:competition:22406
sr:season:92159,"ITF Egypt 13A, Women Doubles 2022",2022,sr:competition:22406
sr:season:116491,"ITF Tunisia 15A, Women Singles 2024",2024,sr:competition:22416
sr:season:104125,"ITF Tunisia 15A, Women Singles 2023",2023,sr:competition:22416
sr:season:92489,"ITF Tunisia 15A, Women Singles 2022",2022,sr:competition:22416
sr:season:116493,"ITF Tunisia 15A, Women Doubles 2024",2024,sr:competition:22418
sr:season:104123,"ITF Tunisia 15A, Women Doubles 2023",2023,sr:competition:22418
sr:season:92491,"ITF Tunisia 15A, Women Doubles 2022",2022,sr:competition:22418
sr:season:116027,"ITF Italy 07A, Women Singles 2024",2024,sr:competition:22422
sr:season:105707,"ITF Italy 07A, Women Singles 2023",2023,sr:competition:22422
sr:season:93171,"ITF Italy 07A, Women Singles 2022",2022,sr:competition:22422
sr:season:116025,"ITF Italy 07A, Women Doubles 2024",2024,sr:competition:22424
sr:season:105705,"ITF Italy 07A, Women Doubles 2023",2023,sr:competition:22424
sr:season:93169,"ITF Italy 07A, Women Doubles 2022",2022,sr:competition:22424
sr:season:117511,"ITF USA 12A, Women Singles 2024",2024,sr:competition:22426
sr:season:103957,"ITF USA 12A, Women Singles 2023",2023,sr:competition:22426
sr:season:92723,"ITF USA 12A, Women Singles 2022",2022,sr:competition:22426
sr:season:117509,"ITF USA 12A, Women Doubles 2024",2024,sr:competition:22428
sr:season:103955,"ITF USA 12A, Women Doubles 2023",2023,sr:competition:22428
sr:season:92719,"ITF USA 12A, Women Doubles 2022",2022,sr:competition:22428
sr:season:117115,"ITF Switzerland 01A, Women Singles 2024",2024,sr:competition:22432
sr:season:104089,"ITF Switzerland 01A, Women Singles 2023",2023,sr:competition:22432
sr:season:92459,"ITF Switzerland 01A, Women Singles 2022",2022,sr:competition:22432
sr:season:117113,"ITF Switzerland 01A, Women Doubles 2024",2024,sr:competition:22434
sr:season:104087,"ITF Switzerland 01A, Women Doubles 2023",2023,sr:competition:22434
sr:season:92461,"ITF Switzerland 01A, Women Doubles 2022",2022,sr:competition:22434
sr:season:124021,"ITF Egypt 14A, Women Singles 2024",2024,sr:competition:22438
sr:season:110673,"ITF Egypt 14A, Women Singles 2023",2023,sr:competition:22438
sr:season:92329,"ITF Egypt 14A, Women Singles 2022",2022,sr:competition:22438
sr:season:124023,"ITF Egypt 14A, Women Doubles 2024",2024,sr:competition:22440
sr:season:110669,"ITF Egypt 14A, Women Doubles 2023",2023,sr:competition:22440
sr:season:92327,"ITF Egypt 14A, Women Doubles 2022",2022,sr:competition:22440
sr:season:117333,"ITF Kazakhstan 03A, Women Singles 2024",2024,sr:competition:22444
sr:season:92673,"ITF Kazakhstan 03A, Women Singles 2022",2022,sr:competition:22444
sr:season:82548,"2021 ITF Kazakhstan 03A, Women Singles",2021,sr:competition:22444
sr:season:117335,"ITF Kazakhstan 03A, Women Doubles 2024",2024,sr:competition:22446
sr:season:92671,"ITF Kazakhstan 03A, Women Doubles 2022",2022,sr:competition:22446
sr:season:82546,"2021 ITF Kazakhstan 03A, Women Doubles",2021,sr:competition:22446
sr:season:116713,"ITF Tunisia 16A, Women Singles 2024",2024,sr:competition:22450
sr:season:104255,"ITF Tunisia 16A, Women Singles 2023",2023,sr:competition:22450
sr:season:92657,"ITF Tunisia 16A, Women Singles 2022",2022,sr:competition:22450
sr:season:116711,"ITF Tunisia 16A, Women Doubles 2024",2024,sr:competition:22452
sr:season:104257,"ITF Tunisia 16A, Women Doubles 2023",2023,sr:competition:22452
sr:season:92655,"ITF Tunisia 16A, Women Doubles 2022",2022,sr:competition:22452
sr:season:117325,"ITF Turkey 15A, Women Singles 2024",2024,sr:competition:22456
sr:season:104231,"ITF Turkey 15A, Women Singles 2023",2023,sr:competition:22456
sr:season:92665,"ITF Turkey 15A, Women Singles 2022",2022,sr:competition:22456
sr:season:117327,"ITF Turkey 15A, Women Doubles 2024",2024,sr:competition:22458
sr:season:104235,"ITF Turkey 15A, Women Doubles 2023",2023,sr:competition:22458
sr:season:92663,"ITF Turkey 15A, Women Doubles 2022",2022,sr:competition:22458
sr:season:118143,"ITF China 05A, Women Singles 2024",2024,sr:competition:22462
sr:season:106889,"ITF China 05A, Women Singles 2023",2023,sr:competition:22462
sr:season:118141,"ITF China 05A, Women Doubles 2024",2024,sr:competition:22464
sr:season:106887,"ITF China 05A, Women Doubles 2023",2023,sr:competition:22464
sr:season:115343,"ITF Tunisia 10A, Women Singles 2024",2024,sr:competition:22468
sr:season:103103,"ITF Tunisia 10A, Women Singles 2023",2023,sr:competition:22468
sr:season:91439,"ITF Tunisia 10A, Women Singles 2022",2022,sr:competition:22468
sr:season:115345,"ITF Tunisia 10A, Women Doubles 2024",2024,sr:competition:22470
sr:season:103101,"ITF Tunisia 10A, Women Doubles 2023",2023,sr:competition:22470
sr:season:91441,"ITF Tunisia 10A, Women Doubles 2022",2022,sr:competition:22470
sr:season:117127,"ITF Japan 04A, Women Singles 2024",2024,sr:competition:22474
sr:season:104103,"ITF Japan 04A, Women Singles 2023",2023,sr:competition:22474
sr:season:99837,"ITF Japan 04A, Women Singles 2022",2022,sr:competition:22474
sr:season:117125,"ITF Japan 04A, Women Doubles 2024",2024,sr:competition:22476
sr:season:104101,"ITF Japan 04A, Women Doubles 2023",2023,sr:competition:22476
sr:season:99835,"ITF Japan 04A, Women Doubles 2022",2022,sr:competition:22476
sr:season:117695,"ITF USA 14A, Women Singles 2024",2024,sr:competition:22480
sr:season:104215,"ITF USA 14A, Women Singles 2023",2023,sr:competition:22480
sr:season:92939,"ITF USA 14A, Women Singles 2022",2022,sr:competition:22480
sr:season:117691,"ITF USA 14A, Women Doubles 2024",2024,sr:competition:22482
sr:season:104219,"ITF USA 14A, Women Doubles 2023",2023,sr:competition:22482
sr:season:92937,"ITF USA 14A, Women Doubles 2022",2022,sr:competition:22482
sr:season:118569,"ITF Germany 03A, Women Singles 2024",2024,sr:competition:22486
sr:season:107527,"ITF Germany 03A, Women Singles 2023",2023,sr:competition:22486
sr:season:94751,"ITF Germany 03A, Women Singles 2022",2022,sr:competition:22486
sr:season:118571,"ITF Germany 03A, Women Doubles 2024",2024,sr:competition:22488
sr:season:107525,"ITF Germany 03A, Women Doubles 2023",2023,sr:competition:22488
sr:season:94749,"ITF Germany 03A, Women Doubles 2022",2022,sr:competition:22488
sr:season:81958,"2021 ITF Russia 02A, Women Singles",2021,sr:competition:22492
sr:season:81956,"2021 ITF Russia 02A, Women Doubles",2021,sr:competition:22494
sr:season:116903,"ITF Tunisia 18A, Women Singles 2024",2024,sr:competition:22498
sr:season:104583,"ITF Tunisia 18A, Women Singles 2023",2023,sr:competition:22498
sr:season:92917,"ITF Tunisia 18A, Women Singles 2022",2022,sr:competition:22498
sr:season:116905,"ITF Tunisia 18A, Women Doubles 2024",2024,sr:competition:22500
sr:season:104581,"ITF Tunisia 18A, Women Doubles 2023",2023,sr:competition:22500
sr:season:92915,"ITF Tunisia 18A, Women Doubles 2022",2022,sr:competition:22500
sr:season:124899,"ITF Egypt 16A, Women Singles 2024",2024,sr:competition:22504
sr:season:111202,"ITF Egypt 16A, Women Singles 2023",2023,sr:competition:22504
sr:season:92661,"ITF Egypt 16A, Women Singles 2022",2022,sr:competition:22504
sr:season:124901,"ITF Egypt 16A, Women Doubles 2024",2024,sr:competition:22506
sr:season:111200,"ITF Egypt 16A, Women Doubles 2023",2023,sr:competition:22506
sr:season:92659,"ITF Egypt 16A, Women Doubles 2022",2022,sr:competition:22506
sr:season:119967,"ITF Hungary 01A, Women Singles 2024",2024,sr:competition:22510
sr:season:96465,"ITF Hungary 01A, Women Singles 2022",2022,sr:competition:22510
sr:season:87358,"ITF Hungary 01A, Women Singles 2021",2021,sr:competition:22510
sr:season:119969,"ITF Hungary 01A, Women Doubles 2024",2024,sr:competition:22512
sr:season:96463,"ITF Hungary 01A, Women Doubles 2022",2022,sr:competition:22512
sr:season:87356,"ITF Hungary 01A, Women Doubles 2021",2021,sr:competition:22512
sr:season:111646,"ITF Israel 01A, Women Singles 2023",2023,sr:competition:22516
sr:season:93187,"ITF Israel 01A, Women Singles 2022",2022,sr:competition:22516
sr:season:83108,"2021 ITF Israel 01A, Women Singles",2021,sr:competition:22516
sr:season:111648,"ITF Israel 01A, Women Doubles 2023",2023,sr:competition:22518
sr:season:93185,"ITF Israel 01A, Women Doubles 2022",2022,sr:competition:22518
sr:season:83110,"2021 ITF Israel 01A, Women Doubles",2021,sr:competition:22518
sr:season:118313,"ITF Italy 09A, Women Singles 2024",2024,sr:competition:22522
sr:season:105199,"ITF Italy 09A, Women Singles 2023",2023,sr:competition:22522
sr:season:95123,"ITF Italy 09A, Women Singles 2022",2022,sr:competition:22522
sr:season:118315,"ITF Italy 09A, Women Doubles 2024",2024,sr:competition:22524
sr:season:105197,"ITF Italy 09A, Women Doubles 2023",2023,sr:competition:22524
sr:season:95121,"ITF Italy 09A, Women Doubles 2022",2022,sr:competition:22524
sr:season:114247,"ITF Thailand 02A, Women Singles 2024",2024,sr:competition:22528
sr:season:101319,"ITF Thailand 02A, Women Singles 2023",2023,sr:competition:22528
sr:season:114249,"ITF Thailand 02A, Women Doubles 2024",2024,sr:competition:22530
sr:season:101325,"ITF Thailand 02A, Women Doubles 2023",2023,sr:competition:22530
sr:season:117709,"ITF Turkey 17A, Women Singles 2024",2024,sr:competition:22534
sr:season:104575,"ITF Turkey 17A, Women Singles 2023",2023,sr:competition:22534
sr:season:92951,"ITF Turkey 17A, Women Singles 2022",2022,sr:competition:22534
sr:season:117707,"ITF Turkey 17A, Women Doubles 2024",2024,sr:competition:22536
sr:season:104573,"ITF Turkey 17A, Women Doubles 2023",2023,sr:competition:22536
sr:season:92949,"ITF Turkey 17A, Women Doubles 2022",2022,sr:competition:22536
sr:season:119925,"ITF France 11A, Women Singles 2024",2024,sr:competition:22540
sr:season:106121,"ITF France 11A, Women Singles 2023",2023,sr:competition:22540
sr:season:93075,"ITF France 11A, Women Singles 2022",2022,sr:competition:22540
sr:season:119927,"ITF France 11A, Women Doubles 2024",2024,sr:competition:22542
sr:season:106119,"ITF France 11A, Women Doubles 2023",2023,sr:competition:22542
sr:season:93073,"ITF France 11A, Women Doubles 2022",2022,sr:competition:22542
sr:season:117725,"ITF Japan 05A, Women Singles 2024",2024,sr:competition:22548
sr:season:104241,"ITF Japan 05A, Women Singles 2023",2023,sr:competition:22548
sr:season:100107,"ITF Japan 05A, Women Singles 2022",2022,sr:competition:22548
sr:season:117723,"ITF Japan 05A, Women Doubles 2024",2024,sr:competition:22550
sr:season:104243,"ITF Japan 05A, Women Doubles 2023",2023,sr:competition:22550
sr:season:100105,"ITF Japan 05A, Women Doubles 2022",2022,sr:competition:22550
sr:season:119391,"ITF China 07A, Women Singles 2024",2024,sr:competition:22554
sr:season:108691,"ITF China 07A, Women Singles 2023",2023,sr:competition:22554
sr:season:119393,"ITF China 07A, Women Doubles 2024",2024,sr:competition:22556
sr:season:108687,"ITF China 07A, Women Doubles 2023",2023,sr:competition:22556
sr:season:118555,"ITF Italy 10A, Women Singles 2024",2024,sr:competition:22560
sr:season:107137,"ITF Italy 10A, Women Singles 2023",2023,sr:competition:22560
